group_name,file_name,nodule_name,nodule_size(pixels),nodule_size(mm2)
204 ps Soil+Leaf,IMG_0602,IMG_0602_45,2390,47.00612565
204 ps Soil+Leaf,IMG_0602,IMG_0602_46,691,13.590473985000001
204 ps Soil+Leaf,IMG_0602,IMG_0602_47,2375,46.711108125
204 ps Soil+Leaf,IMG_0602,IMG_0602_48,1108,21.79196118
204 ps Soil+Leaf,IMG_0602,IMG_0602_49,76,1.4947554600000001
204 ps Soil+Leaf,IMG_0602,IMG_0602_50,276,5.42832246
204 ps Soil+Leaf,IMG_0602,IMG_0602_51,599,11.781033165
204 ps Soil+Leaf,IMG_0602,IMG_0602_52,1456,28.636367760000002
204 ps Soil+Leaf,IMG_0602,IMG_0602_53,2094,41.184446490000006
204 ps Soil+Leaf,IMG_0602,IMG_0602_54,4601,90.49170883500001
204 ps Soil+Leaf,IMG_0602,IMG_0602_55,286,5.62500081
204 ps Soil+Leaf,IMG_0602,IMG_0602_56,384,7.552448640000001
204 ps Soil+Leaf,IMG_0602,IMG_0602_57,3230,63.527107050000005
204 ps Soil+Leaf,IMG_0602,IMG_0602_58,625,12.292396875000001
204 ps Soil+Leaf,IMG_0602,IMG_0602_59,1661,32.668273935
204 ps Soil+Leaf,IMG_0602,IMG_0602_60,348,6.84440658
204 ps Soil+Leaf,IMG_0602,IMG_0602_61,2417,47.537157195000006
204 ps Soil+Leaf,IMG_0602,IMG_0602_62,458,9.00786843
204 ps Soil+Leaf,IMG_0602,IMG_0602_63,458,9.00786843
204 ps Soil+Leaf,IMG_0602,IMG_0602_64,1637,32.196245895000004
204 ps Soil+Leaf,IMG_0602,IMG_0602_65,668,13.138113780000001
204 ps Soil+Leaf,IMG_0602,IMG_0602_66,2030,39.925705050000005
204 ps Soil+Leaf,IMG_0602,IMG_0602_67,532,10.46328822
206 ps Soil,IMG_0570,IMG_0570_1,1270,24.91874874
206 ps Soil,IMG_0570,IMG_0570_2,1764,34.611553368
206 ps Soil,IMG_0570,IMG_0570_3,2609,51.191350758000006
206 ps Soil,IMG_0570,IMG_0570_4,1728,33.905195136
206 ps Soil,IMG_0570,IMG_0570_5,210,4.1204230200000005
206 ps Soil,IMG_0570,IMG_0570_6,1571,30.824688402000003
206 ps Soil,IMG_0570,IMG_0570_7,79,1.550063898
206 ps Soil,IMG_0570,IMG_0570_8,1298,25.468138476000004
206 ps Soil,IMG_0570,IMG_0570_9,78,1.5304428360000002
206 ps Soil,IMG_0570,IMG_0570_10,1734,34.022921508
206 ps Soil,IMG_0570,IMG_0570_11,534,10.477647108000001
206 ps Soil,IMG_0570,IMG_0570_12,249,4.885644438000001
206 ps Soil,IMG_0570,IMG_0570_13,1225,24.035800950000002
206 ps Soil,IMG_0570,IMG_0570_14,960,18.83621952
206 ps Soil,IMG_0570,IMG_0570_15,288,5.650865856
206 ps Soil,IMG_0570,IMG_0570_16,2164,42.459978168000006
206 ps Soil,IMG_0570,IMG_0570_17,632,12.400511184
206 ps Soil,IMG_0570,IMG_0570_18,531,10.418783922000001
206 ps Soil,IMG_0570,IMG_0570_19,282,5.533139484
206 ps Soil,IMG_0570,IMG_0570_20,2042,40.066208604
206 ps Soil,IMG_0570,IMG_0570_21,359,7.043961258
206 ps Soil,IMG_0570,IMG_0570_22,150,2.9431593
206 ps Soil,IMG_0570,IMG_0570_23,179,3.5121700980000004
206 ps Soil,IMG_0570,IMG_0570_24,381,7.475624622000001
206 ps Soil,IMG_0570,IMG_0570_25,315,6.180634530000001
206 ps Soil,IMG_0570,IMG_0570_26,363,7.122445506000001
206 ps Soil,IMG_0570,IMG_0570_27,950,18.6400089
206 ps Soil,IMG_0570,IMG_0570_28,1834,35.985027708000004
206 ps Soil,IMG_0570,IMG_0570_29,75,1.47157965
206 ps Soil,IMG_0570,IMG_0570_30,3742,73.422014004
206 ps Soil,IMG_0570,IMG_0570_31,78,1.5304428360000002
105 ps Soil+Leaf,IMG_0442,IMG_0442_1,1413,28.097146097999996
105 ps Soil+Leaf,IMG_0442,IMG_0442_2,575,11.433728949999999
105 ps Soil+Leaf,IMG_0442,IMG_0442_3,947,18.830854461999998
105 ps Soil+Leaf,IMG_0442,IMG_0442_4,571,11.354189966
105 ps Soil+Leaf,IMG_0442,IMG_0442_5,77,1.5311254419999998
105 ps Soil+Leaf,IMG_0442,IMG_0442_6,876,17.419037495999998
105 ps Soil+Leaf,IMG_0442,IMG_0442_7,1681,33.426258026
105 ps Soil+Leaf,IMG_0442,IMG_0442_8,418,8.311823828
105 ps Soil+Leaf,IMG_0442,IMG_0442_9,634,12.606928964
105 ps Soil+Leaf,IMG_0442,IMG_0442_10,911,18.115003606
105 ps Soil+Leaf,IMG_0442,IMG_0442_11,7564,150.40821874399998
105 ps Soil+Leaf,IMG_0442,IMG_0442_12,244,4.8518780239999995
105 ps Soil+Leaf,IMG_0442,IMG_0442_13,736,14.635173056
105 ps Soil+Leaf,IMG_0442,IMG_0442_14,289,5.746691594
105 ps Soil+Leaf,IMG_0442,IMG_0442_15,118,2.3464000279999997
105 ps Soil+Leaf,IMG_0442,IMG_0442_16,798,15.868027307999998
105 ps Soil+Leaf,IMG_0442,IMG_0442_17,1211,24.080427406
105 ps Soil+Leaf,IMG_0442,IMG_0442_18,1704,33.883607184
105 ps Soil+Leaf,IMG_0442,IMG_0442_19,1122,22.310685011999997
105 ps Soil+Leaf,IMG_0442,IMG_0442_20,1115,22.171491789999997
105 ps Soil+Leaf,IMG_0442,IMG_0442_21,461,9.166867905999998
105 ps Soil+Leaf,IMG_0442,IMG_0442_22,1756,34.917613976
105 ps Soil+Leaf,IMG_0442,IMG_0442_23,4767,94.79058418199999
105 ps Soil+Leaf,IMG_0442,IMG_0442_24,3289,65.40092959399999
105 ps Soil+Leaf,IMG_0442,IMG_0442_25,766,15.231715435999998
105 ps Soil+Leaf,IMG_0442,IMG_0442_26,874,17.379268004
105 ps Soil+Leaf,IMG_0442,IMG_0442_27,998,19.844976508
105 ps Soil+Leaf,IMG_0442,IMG_0442_28,2932,58.302075271999996
105 ps Soil+Leaf,IMG_0442,IMG_0442_29,3571,71.008427966
105 ps Soil+Leaf,IMG_0442,IMG_0442_30,1348,26.804637607999997
105 ps Soil+Leaf,IMG_0442,IMG_0442_31,2178,43.308976787999995
105 ps Soil+Leaf,IMG_0442,IMG_0442_32,823,16.365145958
105 ps Soil+Leaf,IMG_0442,IMG_0442_33,1084,21.555064664
105 ps Soil+Leaf,IMG_0442,IMG_0442_34,1044,20.759674823999998
105 ps Soil+Leaf,IMG_0442,IMG_0442_35,393,7.814705178
105 ps Soil+Leaf,IMG_0442,IMG_0442_36,2669,53.072387074
105 ps Soil+Leaf,IMG_0442,IMG_0442_37,212,4.215566152
105 ps Soil+Leaf,IMG_0442,IMG_0442_38,214,4.255335644
105 ps Soil+Leaf,IMG_0442,IMG_0442_39,107,2.127667822
105 ps Soil+Leaf,IMG_0442,IMG_0442_40,495,9.842949269999998
105 ps Soil+Leaf,IMG_0442,IMG_0442_41,6747,134.162381262
105 ps Soil+Leaf,IMG_0442,IMG_0442_42,4284,85.186251864
105 ps Soil+Leaf,IMG_0442,IMG_0442_43,4116,81.845614536
105 ps Soil+Leaf,IMG_0442,IMG_0442_44,833,16.563993418
105 ps Soil+Leaf,IMG_0442,IMG_0442_45,1048,20.839213807999997
105 ps Soil+Leaf,IMG_0442,IMG_0442_46,1390,27.639796939999997
105 ps Soil+Leaf,IMG_0442,IMG_0442_47,4022,79.976448412
105 ps Soil+Leaf,IMG_0442,IMG_0442_48,1069,21.256793474
105 ps Soil+Leaf,IMG_0442,IMG_0442_49,1617,32.153634282
105 ps Soil+Leaf,IMG_0442,IMG_0442_50,666,13.243240835999998
105 ps Soil+Leaf,IMG_0442,IMG_0442_51,628,12.487620488
105 ps Soil+Leaf,IMG_0442,IMG_0442_52,1669,33.187641074
105 ps Soil+Leaf,IMG_0442,IMG_0442_53,557,11.075803522
105 ps Soil+Leaf,IMG_0442,IMG_0442_54,552,10.976379792
105 ps Soil+Leaf,IMG_0442,IMG_0442_55,999,19.864861253999997
105 ps Soil+Leaf,IMG_0442,IMG_0442_56,1327,26.387057942
105 ps Soil+Leaf,IMG_0442,IMG_0442_57,6660,132.43240835999998
105 ps Soil+Leaf,IMG_0442,IMG_0442_58,939,18.671776494
105 ps Soil+Leaf,IMG_0442,IMG_0442_59,1439,28.614149493999996
105 ps Soil+Leaf,IMG_0442,IMG_0442_60,815,16.206067989999998
105 ps Soil+Leaf,IMG_0442,IMG_0442_61,1451,28.852766445999997
105 ps Soil+Leaf,IMG_0442,IMG_0442_62,660,13.12393236
105 ps Soil+Leaf,IMG_0442,IMG_0442_63,450,8.9481357
105 ps Soil+Leaf,IMG_0442,IMG_0442_64,3050,60.648475299999994
105 ps Soil+Leaf,IMG_0442,IMG_0442_65,1977,39.312142842
105 ps Soil+Leaf,IMG_0442,IMG_0442_66,4821,95.864360466
105 ps Soil+Leaf,IMG_0442,IMG_0442_67,941,18.711545985999997
105 ps Soil+Leaf,IMG_0442,IMG_0442_68,1111,22.091952806
105 ps Soil+Leaf,IMG_0442,IMG_0442_69,3294,65.50035332399999
105 ps Soil+Leaf,IMG_0442,IMG_0442_70,358,7.118739067999999
105 ps Soil+Leaf,IMG_0442,IMG_0442_71,255,5.07061023
105 ps Soil+Leaf,IMG_0442,IMG_0442_72,3588,71.346468648
105 ps Soil+Leaf,IMG_0442,IMG_0442_73,382,7.595972971999999
105 ps Soil+Leaf,IMG_0442,IMG_0442_74,5353,106.44304533799999
105 ps Soil+Leaf,IMG_0442,IMG_0442_75,355,7.05908483
105 ps Soil+Leaf,IMG_0442,IMG_0442_76,592,11.771769632
304 ts Water,IMG_0339,IMG_0339_1,1671,31.827577104
304 ts Water,IMG_0339,IMG_0339_2,556,10.590145344
304 ts Water,IMG_0339,IMG_0339_3,662,12.609129888
304 ts Water,IMG_0339,IMG_0339_4,527,10.037781648
304 ts Water,IMG_0339,IMG_0339_5,122,2.3237369279999998
304 ts Water,IMG_0339,IMG_0339_6,3686,70.207330464
304 ts Water,IMG_0339,IMG_0339_7,254,4.837944096
304 ts Water,IMG_0339,IMG_0339_8,1369,26.075375855999997
304 ts Water,IMG_0339,IMG_0339_9,1041,19.827951984
304 ts Water,IMG_0339,IMG_0339_10,77,1.466620848
304 ts Water,IMG_0339,IMG_0339_11,1966,37.446449183999995
304 ts Water,IMG_0339,IMG_0339_12,914,17.408979935999998
304 ts Water,IMG_0339,IMG_0339_13,421,8.018797103999999
304 ts Water,IMG_0339,IMG_0339_14,1969,37.503590255999995
304 ts Water,IMG_0339,IMG_0339_15,390,7.42833936
304 ts Water,IMG_0339,IMG_0339_16,768,14.628114432
304 ts Water,IMG_0339,IMG_0339_17,1856,35.351276544
304 ts Water,IMG_0339,IMG_0339_18,665,12.66627096
304 ts Water,IMG_0339,IMG_0339_19,907,17.275650768
304 ts Water,IMG_0339,IMG_0339_20,715,13.61862216
304 ts Water,IMG_0339,IMG_0339_21,1229,23.408792496
304 ts Water,IMG_0339,IMG_0339_22,942,17.942296608
304 ts Water,IMG_0339,IMG_0339_23,810,15.428089439999999
304 ts Water,IMG_0339,IMG_0339_24,1046,19.923187104
304 ts Water,IMG_0339,IMG_0339_25,142,2.704677408
304 ts Water,IMG_0339,IMG_0339_26,506,9.637794143999999
304 ts Water,IMG_0339,IMG_0339_27,1645,31.33235448
304 ts Water,IMG_0339,IMG_0339_28,487,9.275900688
304 ts Water,IMG_0339,IMG_0339_29,3656,69.63591974399999
304 ts Water,IMG_0339,IMG_0339_30,834,15.885218016
304 ts Water,IMG_0339,IMG_0339_31,884,16.837569216
304 ts Water,IMG_0339,IMG_0339_32,668,12.723412031999999
304 ts Water,IMG_0339,IMG_0339_33,2860,54.47448864
304 ts Water,IMG_0339,IMG_0339_34,1484,28.265783616
304 ts Water,IMG_0339,IMG_0339_35,1608,30.627614592
304 ts Water,IMG_0339,IMG_0339_36,1740,33.14182176
304 ts Water,IMG_0339,IMG_0339_37,4124,78.549926976
304 ts Water,IMG_0339,IMG_0339_38,2438,46.436644512
304 ts Water,IMG_0339,IMG_0339_39,2026,38.589270624
304 ts Water,IMG_0339,IMG_0339_40,416,7.923561984
304 ts Water,IMG_0339,IMG_0339_41,1942,36.989320608
304 ts Water,IMG_0339,IMG_0339_42,179,3.409417296
304 ts Water,IMG_0339,IMG_0339_43,2847,54.226877328
304 ts Water,IMG_0339,IMG_0339_44,2081,39.636856944
304 ts Water,IMG_0339,IMG_0339_45,632,12.037719167999999
304 ts Water,IMG_0339,IMG_0339_46,1044,19.885093056
304 ts Water,IMG_0339,IMG_0339_47,1017,19.370823408
304 ts Water,IMG_0339,IMG_0339_48,2002,38.132142048
304 ts Water,IMG_0339,IMG_0339_49,663,12.628176911999999
304 ts Water,IMG_0339,IMG_0339_50,467,8.894960207999999
304 ts Water,IMG_0339,IMG_0339_51,2211,42.112970063999995
304 ts Water,IMG_0339,IMG_0339_52,4146,78.96896150399999
304 ts Water,IMG_0339,IMG_0339_53,353,6.723599472
304 ts Water,IMG_0339,IMG_0339_54,5996,114.20595590399999
304 ts Water,IMG_0339,IMG_0339_55,423,8.056891152
304 ts Water,IMG_0339,IMG_0339_56,1499,28.551488975999998
304 ts Water,IMG_0339,IMG_0339_57,140,2.6665833599999997
304 ts Water,IMG_0339,IMG_0339_58,390,7.42833936
304 ts Water,IMG_0339,IMG_0339_59,879,16.742334096
304 ts Water,IMG_0339,IMG_0339_60,1315,25.04683656
301 ts Soil+Leaf,IMG_0274,IMG_0274_1,139,2.6241816950000003
301 ts Soil+Leaf,IMG_0274,IMG_0274_2,565,10.666637825
301 ts Soil+Leaf,IMG_0274,IMG_0274_3,2983,56.316071915
301 ts Soil+Leaf,IMG_0274,IMG_0274_4,736,13.894947680000001
301 ts Soil+Leaf,IMG_0274,IMG_0274_5,2611,49.293082055
301 ts Soil+Leaf,IMG_0274,IMG_0274_6,421,7.948061105000001
301 ts Soil+Leaf,IMG_0274,IMG_0274_7,1122,21.18224361
301 ts Soil+Leaf,IMG_0274,IMG_0274_8,422,7.96694011
301 ts Soil+Leaf,IMG_0274,IMG_0274_9,184,3.4737369200000003
301 ts Soil+Leaf,IMG_0274,IMG_0274_10,427,8.061335135
301 ts Soil+Leaf,IMG_0274,IMG_0274_11,1120,21.1444856
301 ts Soil+Leaf,IMG_0274,IMG_0274_12,1177,22.220588885
301 ts Soil+Leaf,IMG_0274,IMG_0274_13,2584,48.78334892
301 ts Soil+Leaf,IMG_0274,IMG_0274_14,344,6.49437772
301 ts Soil+Leaf,IMG_0274,IMG_0274_15,1183,22.333862915
301 ts Soil+Leaf,IMG_0274,IMG_0274_16,489,9.231833445000001
301 ts Soil+Leaf,IMG_0274,IMG_0274_17,311,5.871370555
301 ts Soil+Leaf,IMG_0274,IMG_0274_18,1073,20.257172365000002
301 ts Soil+Leaf,IMG_0274,IMG_0274_19,4305,81.274116525
301 ts Soil+Leaf,IMG_0274,IMG_0274_20,5226,98.66168013000001
301 ts Soil+Leaf,IMG_0274,IMG_0274_21,6854,129.39670027
301 ts Soil+Leaf,IMG_0274,IMG_0274_22,968,18.27487684
301 ts Soil+Leaf,IMG_0274,IMG_0274_23,706,13.32857753
301 ts Soil+Leaf,IMG_0274,IMG_0274_24,2186,41.269504930000004
301 ts Soil+Leaf,IMG_0274,IMG_0274_25,1314,24.80701257
301 ts Soil+Leaf,IMG_0274,IMG_0274_26,427,8.061335135
301 ts Soil+Leaf,IMG_0274,IMG_0274_27,1300,24.5427065
301 ts Soil+Leaf,IMG_0274,IMG_0274_28,530,10.00587265
301 ts Soil+Leaf,IMG_0274,IMG_0274_29,973,18.369271865
202 ts Soil+Water,IMG_0708,IMG_0708_1,1789,34.993035000999996
202 ts Soil+Water,IMG_0708,IMG_0708_2,181,3.5403797289999996
202 ts Soil+Water,IMG_0708,IMG_0708_3,846,16.547852214
202 ts Soil+Water,IMG_0708,IMG_0708_4,7244,141.693429596
202 ts Soil+Water,IMG_0708,IMG_0708_5,74,1.447448066
202 ts Soil+Water,IMG_0708,IMG_0708_6,861,16.841253849
202 ts Soil+Water,IMG_0708,IMG_0708_7,810,15.84368829
202 ts Soil+Water,IMG_0708,IMG_0708_8,282,5.515950738
202 ts Soil+Water,IMG_0708,IMG_0708_9,321,6.278794989
202 ts Soil+Water,IMG_0708,IMG_0708_10,145,2.8362158049999997
202 ts Soil+Water,IMG_0708,IMG_0708_11,1212,23.706852108
202 ts Soil+Water,IMG_0708,IMG_0708_12,1909,37.340248081
202 ts Soil+Water,IMG_0708,IMG_0708_13,3021,59.091089288999996
202 ts Soil+Water,IMG_0708,IMG_0708_14,1836,35.912360123999996
202 ts Soil+Water,IMG_0708,IMG_0708_15,3590,70.22079131
202 ts Soil+Water,IMG_0708,IMG_0708_16,210,4.10762289
202 ts Soil+Water,IMG_0708,IMG_0708_17,113,2.210292317
202 ts Soil+Water,IMG_0708,IMG_0708_18,795,15.550286654999999
202 ts Soil+Water,IMG_0708,IMG_0708_19,2094,40.958868246
202 ts Soil+Water,IMG_0708,IMG_0708_20,843,16.489171886999998
202 ts Soil+Water,IMG_0708,IMG_0708_21,1556,30.435529604
202 ts Soil+Water,IMG_0708,IMG_0708_22,1889,36.949045901
202 ts Soil+Water,IMG_0708,IMG_0708_23,146,2.855775914
202 ts Soil+Water,IMG_0708,IMG_0708_24,527,10.308177443
202 ts Soil+Water,IMG_0708,IMG_0708_25,3505,68.558182045
202 ts Soil+Water,IMG_0708,IMG_0708_26,245,4.792226705
202 ts Soil+Water,IMG_0708,IMG_0708_27,2495,48.802471954999994
202 ts Soil+Water,IMG_0708,IMG_0708_28,497,9.721374173
202 ts Soil+Water,IMG_0708,IMG_0708_29,1892,37.007726227999996
202 ts Soil+Water,IMG_0708,IMG_0708_30,110,2.1516119899999997
202 ts Soil+Water,IMG_0708,IMG_0708_31,354,6.924278586
202 ts Soil+Water,IMG_0708,IMG_0708_32,699,13.672516191
202 ts Soil+Water,IMG_0708,IMG_0708_33,560,10.95366104
202 ts Soil+Water,IMG_0708,IMG_0708_34,141,2.757975369
202 ts Soil+Water,IMG_0708,IMG_0708_35,1343,26.269226387
202 ts Soil+Water,IMG_0708,IMG_0708_36,2459,48.098308030999995
202 ts Soil+Water,IMG_0708,IMG_0708_37,1370,26.79734933
202 ts Soil+Water,IMG_0708,IMG_0708_38,1926,37.672769934
202 ts Soil+Water,IMG_0708,IMG_0708_39,5635,110.22121421499999
202 ts Soil+Water,IMG_0708,IMG_0708_40,214,4.185863326
202 ts Soil+Water,IMG_0708,IMG_0708_41,284,5.555070956
202 ts Soil+Water,IMG_0708,IMG_0708_42,897,17.545417773
202 ts Soil+Water,IMG_0708,IMG_0708_43,948,18.542983332
202 ts Soil+Water,IMG_0708,IMG_0708_44,2903,56.782996427
202 ts Soil+Water,IMG_0708,IMG_0708_45,560,10.95366104
202 ts Soil+Water,IMG_0708,IMG_0708_46,4688,91.697790992
202 ts Soil+Water,IMG_0708,IMG_0708_47,946,18.503863113999998
202 ts Soil+Water,IMG_0708,IMG_0708_48,1429,27.951395760999997
202 ts Soil+Water,IMG_0708,IMG_0708_49,2790,54.57270411
202 ts Soil+Water,IMG_0708,IMG_0708_50,761,14.885242949
202 ts Soil+Water,IMG_0708,IMG_0708_51,318,6.220114661999999
202 ts Soil+Water,IMG_0708,IMG_0708_52,151,2.9535764589999998
202 ts Soil+Water,IMG_0708,IMG_0708_53,3288,64.313638392
202 ts Soil+Water,IMG_0708,IMG_0708_54,2396,46.866021163999996
202 ts Soil+Water,IMG_0708,IMG_0708_55,204,3.990262236
202 ts Soil+Water,IMG_0708,IMG_0708_56,76,1.4865682839999999
202 ts Soil+Water,IMG_0708,IMG_0708_57,488,9.545333192
202 ts Soil+Water,IMG_0708,IMG_0708_58,362,7.080759457999999
202 ts Soil+Water,IMG_0708,IMG_0708_59,215,4.205423435
202 ts Soil+Water,IMG_0708,IMG_0708_60,74,1.447448066
202 ts Soil+Water,IMG_0708,IMG_0708_61,4801,93.90808330899999
202 ts Soil+Water,IMG_0708,IMG_0708_62,489,9.564893301
202 ts Soil+Water,IMG_0708,IMG_0708_63,74,1.447448066
202 ts Soil+Water,IMG_0708,IMG_0708_64,3191,62.416307819
202 ts Soil+Water,IMG_0708,IMG_0708_65,602,11.775185618
202 ts Soil+Water,IMG_0708,IMG_0708_66,1292,25.271660827999998
202 ts Soil+Water,IMG_0708,IMG_0708_67,1596,31.217933964
202 ts Soil+Water,IMG_0708,IMG_0708_68,1149,22.474565241
202 ts Soil+Water,IMG_0708,IMG_0708_69,381,7.452401528999999
202 ts Soil+Water,IMG_0708,IMG_0708_70,11011,215.376360199
202 ts Soil+Water,IMG_0708,IMG_0708_71,7886,154.251019574
202 ts Soil+Water,IMG_0708,IMG_0708_72,216,4.224983544
202 ts Soil+Water,IMG_0708,IMG_0708_73,216,4.224983544
202 ts Soil+Water,IMG_0708,IMG_0708_74,2395,46.846461055
202 ts Soil+Water,IMG_0708,IMG_0708_75,9877,193.195196593
202 ts Soil+Water,IMG_0708,IMG_0708_76,804,15.726327635999999
202 ts Soil+Water,IMG_0708,IMG_0708_77,466,9.115010794
202 ts Soil+Water,IMG_0708,IMG_0708_78,2182,42.680157838
306 ps Soil,IMG_0537,IMG_0537_1,1128,22.1113944
306 ps Soil,IMG_0537,IMG_0537_2,2848,55.8273504
306 ps Soil,IMG_0537,IMG_0537_3,326,6.3903498
306 ps Soil,IMG_0537,IMG_0537_4,2083,40.8315909
306 ps Soil,IMG_0537,IMG_0537_5,596,11.6829708
306 ps Soil,IMG_0537,IMG_0537_6,499,9.781547699999999
306 ps Soil,IMG_0537,IMG_0537_7,156,3.0579587999999998
306 ps Soil,IMG_0537,IMG_0537_8,636,12.467062799999999
306 ps Soil,IMG_0537,IMG_0537_9,502,9.8403546
306 ps Soil,IMG_0537,IMG_0537_10,80,1.568184
306 ps Soil,IMG_0537,IMG_0537_11,467,9.1542741
306 ps Soil,IMG_0537,IMG_0537_12,2011,39.4202253
306 ps Soil,IMG_0537,IMG_0537_13,145,2.8423335
306 ps Soil,IMG_0537,IMG_0537_14,76,1.4897748
306 ps Soil,IMG_0537,IMG_0537_15,2079,40.7531817
306 ps Soil,IMG_0537,IMG_0537_16,507,9.9383661
306 ps Soil,IMG_0537,IMG_0537_17,215,4.2144945
306 ps Soil,IMG_0537,IMG_0537_18,1092,21.4057116
306 ps Soil,IMG_0537,IMG_0537_19,384,7.527283199999999
306 ps Soil,IMG_0537,IMG_0537_20,981,19.229856299999998
306 ps Soil,IMG_0537,IMG_0537_21,1228,24.0716244
306 ps Soil,IMG_0537,IMG_0537_22,495,9.7031385
306 ps Soil,IMG_0537,IMG_0537_23,782,15.3289986
306 ps Soil,IMG_0537,IMG_0537_24,1368,26.815946399999998
306 ps Soil,IMG_0537,IMG_0537_25,711,13.9372353
306 ps Soil,IMG_0537,IMG_0537_26,426,8.3505798
306 ps Soil,IMG_0537,IMG_0537_27,327,6.4099521
306 ps Soil,IMG_0537,IMG_0537_28,778,15.250589399999999
306 ps Soil,IMG_0537,IMG_0537_29,435,8.5270005
306 ps Soil,IMG_0537,IMG_0537_30,2047,40.1259081
306 ps Soil,IMG_0537,IMG_0537_31,425,8.3309775
306 ps Soil,IMG_0537,IMG_0537_32,506,9.918763799999999
306 ps Soil,IMG_0537,IMG_0537_33,778,15.250589399999999
306 ps Soil,IMG_0537,IMG_0537_34,907,17.7792861
306 ps Soil,IMG_0537,IMG_0537_35,533,10.4480259
306 ps Soil,IMG_0537,IMG_0537_36,1094,21.444916199999998
306 ps Soil,IMG_0537,IMG_0537_37,80,1.568184
306 ps Soil,IMG_0537,IMG_0537_38,779,15.2701917
306 ps Soil,IMG_0537,IMG_0537_39,970,19.014231
306 ps Soil,IMG_0537,IMG_0537_40,322,6.3119406
306 ps Soil,IMG_0537,IMG_0537_41,1055,20.6804265
306 ps Soil,IMG_0537,IMG_0537_42,499,9.781547699999999
306 ps Soil,IMG_0537,IMG_0537_43,322,6.3119406
306 ps Soil,IMG_0537,IMG_0537_44,140,2.744322
306 ps Soil,IMG_0537,IMG_0537_45,463,9.0758649
306 ps Soil,IMG_0537,IMG_0537_46,463,9.0758649
306 ps Soil,IMG_0537,IMG_0537_47,316,6.1943268
306 ps Soil,IMG_0537,IMG_0537_48,915,17.9361045
306 ps Soil,IMG_0537,IMG_0537_49,252,4.9397796
306 ps Soil,IMG_0537,IMG_0537_50,1201,23.5423623
306 ps Soil,IMG_0537,IMG_0537_51,182,3.5676186
306 ps Soil,IMG_0537,IMG_0537_52,603,11.8201869
